Date,Energy,Utilities,IT,Materials,Industrials,ConsumerDiscretionary,ConsumerStaples,healthcare,Financials,CommunicationServices,RealEstate,sp500,wti_spot,VIX,FedFunds,inflation_yoy,UNRATE,INDPRO
15-08-2014,700.15,212.14,648.29,313.24,454.93,532.0211,457.56,716.21,303.84,158.31,173.61,1955.06,97.17,13.15,0.09,0.017150983,6.1,102.6322
22-08-2014,704.06,214.75,663.14,315.87,465.43,543.6013,460.97,727.35,310.83,157.72,175.15,1988.4,94.95,11.47,0.09,0.017150983,6.1,102.6322
29-08-2014,715.72,218.7,664.91,318.09,464,544.8085,463.79,737.6,313.99,160.57,175.99,2003.37,96.25,11.98,0.09,0.017150983,6.1,102.6322
05-09-2014,704.64,220.37,664.77,318.62,466.45,548.2429,467.61,741.23,315.37,161.18,177.81,2007.71,94.06,12.09,0.08,0.01684051,5.9,102.9417
12-09-2014,678.33,213.2,664.91,312.6,463.43,540.4654,461.97,736.69,314.1,156.93,168.73,1985.54,92.43,13.31,0.09,0.01684051,5.9,102.9417
19-09-2014,684.82,216.32,668.32,318.54,469.44,543.5726,468.82,751.48,318.89,162.26,168.51,2010.4,93.52,12.11,0.09,0.01684051,5.9,102.9417
26-09-2014,671.95,212.42,659,317.78,459.81,534.9189,465.18,745.73,314.06,160.7,166.96,1982.85,93.15,14.85,0.09,0.01684051,5.9,102.9417
03-10-2014,646.26,216.22,654.33,305.54,455.08,531.0756,468.1,745.09,313.66,160.96,167.68,1967.9,91.44,14.55,0.09,0.016095417,5.7,102.9611
10-10-2014,613.73,218.25,627.18,291.68,433.74,512.0464,470.65,728.62,304.06,156.78,169.98,1906.13,87.63,21.24,0.09,0.016095417,5.7,102.9611
17-10-2014,606.9,218.58,620.32,293.66,443.53,507.0419,460.04,707.88,300.62,155.09,172.17,1886.76,82.88,21.99,0.09,0.016095417,5.7,102.9611
24-10-2014,628.23,226.44,649.34,303.85,462.52,526.19,472.55,754.42,311.13,156.11,177.39,1964.58,82.12,16.11,0.09,0.016095417,5.7,102.9611
31-10-2014,641.32,230.93,670.87,304.39,474.83,539.9529,480.9,778.85,321.2,160.83,181.23,2018.05,81.29,14.03,0.09,0.016095417,5.7,102.9611
07-11-2014,642.8,234.58,674.94,305.78,482.39,539.1472,491.08,775.27,324.95,161.07,181.52,2031.92,78.24,13.12,0.08,0.01231525,5.8,103.5978
14-11-2014,629.88,227.44,687.21,309.43,483.59,548.9893,491.62,777.26,323.7,164.71,180.99,2039.82,76.5,13.31,0.09,0.01231525,5.8,103.5978
21-11-2014,645.6,231.3,690.07,317.97,490.96,555.21,498.6,789.16,325.89,161.76,183.95,2063.5,75.38,12.9,0.10,0.01231525,5.8,103.5978
28-11-2014,584.58,232.61,704.2,308.03,488.1,568.46,506.5,803.65,328,162.61,187.08,2067.56,72.36,13.33,0.10,0.01231525,5.8,103.5978
05-12-2014,591.53,231.8,701,311.67,490.41,566.1596,501.44,817.34,333.79,156.32,185.8,2075.37,67.18,11.82,0.10,0.006531214,5.6,103.6151
12-12-2014,543.9,231.84,677.04,292.3,469.54,553.0253,491.4,792.98,324.06,147.3,185.79,2002.33,61.14,21.08,0.12,0.006531214,5.6,103.6151
19-12-2014,596.85,238.38,697.01,306.92,486.85,562.3149,501.89,816.95,333.32,152.85,188.8,2070.65,55.89,16.49,0.12,0.006531214,5.6,103.6151
26-12-2014,593.19,247.12,708.74,309.65,493.78,573.1123,509.71,801.01,336.64,155.71,190.76,2088.77,55.58,14.5,0.13,0.006531214,5.6,103.6151
02-01-2015,589.12,241.51,690.92,305.82,485.74,568.6052,497.83,795.07,333.41,153.35,190.51,2058.2,53.44,17.79,0.12,-0.00229931,5.7,102.7923
09-01-2015,567.92,241.09,689.64,304.07,475.87,562.3406,506.05,813.23,325.36,151.59,197.13,2044.81,48.77,17.55,0.11,-0.00229931,5.7,102.7923
16-01-2015,559.36,247.4,672.52,300.55,469.58,552.8434,507.61,814.62,316.65,154.48,200.67,2019.42,47.07,20.95,0.12,-0.00229931,5.7,102.7923
23-01-2015,568.28,250.15,693.44,302.87,480.63,562.2948,510.96,821.35,320.51,152.74,202.79,2051.82,46.46,16.66,0.13,-0.00229931,5.7,102.7923
30-01-2015,557.95,245.77,664.92,299.22,468.53,554.7885,493.24,801.26,310.01,149.13,198.78,1994.99,45.32,20.97,0.12,-0.00229931,5.7,102.7923
06-02-2015,587.98,236.6,681.48,313.21,482.69,578.2533,504.2,806.81,324.93,159.49,196.41,2055.47,50.58,17.29,0.09,-0.000870315,5.5,102.1366
13-02-2015,603.4,228.74,710.59,322.63,490.32,593.4949,509.04,817.78,328.84,159.6,196.33,2096.99,51.14,14.69,0.12,-0.000870315,5.5,102.1366
20-02-2015,589.07,231.46,719,325.79,498.14,598.0562,509.59,833.59,329.18,157.44,195.23,2110.3,51.69,14.3,0.12,-0.000870315,5.5,102.1366
27-02-2015,577.51,228.67,717.41,322.61,492.89,601.7031,513.82,834.36,327.52,158.95,192.67,2104.5,49.16,13.34,0.12,-0.000870315,5.5,102.1366
06-03-2015,560.66,219.15,707.18,316.08,483.79,596.9748,500.41,824.75,325.73,154.5,186.21,2071.26,50.38,15.2,0.09,-0.000220313,5.4,101.7869
13-03-2015,544.87,219.47,690.31,312.01,480.24,594.9227,494.06,828.5,327.05,153.61,189.03,2053.4,47.69,16,0.12,-0.000220313,5.4,101.7869
20-03-2015,563.3,228.71,710.46,309.56,490.92,608.9501,503.22,866.47,332.93,156.02,198.51,2108.1,44.39,13.02,0.11,-0.000220313,5.4,101.7869
27-03-2015,559.23,222.89,691.69,305.34,477.75,594.6566,501.02,844.74,322.81,153.04,193.06,2061.02,48.68,15.07,0.12,-0.000220313,5.4,101.7869
03-04-2015,567.79,226.52,689.62,307.23,476.5,600.5176,504.81,832.19,326.24,155.55,194.65,2066.96,48.91,14.67,0.11,-0.00104031,5.4,101.2255
10-04-2015,585.36,226.97,702.61,311.81,492.13,608.2173,509.58,856.25,326.65,154.57,190.35,2102.06,51.78,12.58,0.12,-0.00104031,5.4,101.2255
17-04-2015,597.81,224.16,691.81,311.48,481.2,596.9561,504.15,847.41,325.04,153.02,189.68,2081.18,54.78,13.89,0.12,-0.00104031,5.4,101.2255
24-04-2015,597.98,229.51,719.94,315.3,484.84,615.5841,504.47,859.67,326.66,158.27,190.73,2117.69,56.14,12.29,0.13,-0.00104031,5.4,101.2255
01-05-2015,604.75,225.85,719.33,321.46,484.99,605.6644,500.9,839.98,327.79,159.64,185.28,2108.29,57.98,12.7,0.13,0.000350332,5.6,100.7675
08-05-2015,597.81,223.64,717.69,323.43,486.99,607.473,504.63,848.52,333.01,157.33,186.49,2116.1,59.73,12.86,0.12,0.000350332,5.6,100.7675
15-05-2015,587.93,224.17,723.05,322.44,490.68,607.0695,510.53,857.5,332.25,157.69,187.26,2122.73,60.01,12.38,0.13,0.000350332,5.6,100.7675
22-05-2015,583.44,225.32,726.98,319.97,488.89,609.7357,504.66,864.91,333.96,157.83,184.76,2126.06,58.95,12.13,0.13,0.000350332,5.6,100.7675
29-05-2015,571.41,224.68,723.41,316.72,479.48,604.4126,500.09,864.75,330.53,157.11,182.74,2107.39,58.19,13.84,0.13,0.000350332,5.6,100.7675
05-06-2015,565.88,215.44,716.74,312.82,479.71,605.7601,487.3,857.4,333.08,153.4,178.37,2092.83,59.66,14.21,0.10,0.001795718,5.3,100.4588
12-06-2015,560.6,214.36,711.53,313.97,480.65,606.022,491.26,858.26,336.39,153.66,178.66,2094.11,60.07,13.78,0.13,0.001795718,5.3,100.4588
19-06-2015,558.01,217.52,713.46,315.85,480.71,615.5225,500.68,875.53,336.08,154.65,181.15,2109.99,59.89,13.96,0.13,0.001795718,5.3,100.4588
26-06-2015,557.32,212.26,706.18,310,475.01,618.3917,497.52,878.2,335.77,156.44,176.72,2101.49,60.01,14.02,0.13,0.001795718,5.3,100.4588
03-07-2015,546.28,214.68,697.35,304.42,467.93,612.7187,494.86,865.84,331.92,154.75,177.25,2076.78,57.92,16.79,0.12,0.002256861,5.2,101.0893
10-07-2015,538.25,218.27,691.48,299.42,466.97,615.9762,504.86,870.21,331.85,152.36,180.27,2076.62,52.38,16.83,0.13,0.002256861,5.2,101.0893
17-07-2015,531.86,220.13,727.83,299,473.91,627.9308,514.33,889.61,341.84,154.42,181.65,2126.64,51.68,11.95,0.13,0.002256861,5.2,101.0893
24-07-2015,510.24,214.9,710.03,282.66,455.87,625.0543,509.62,865.1,338.39,149.72,181.94,2079.65,49.21,13.74,0.13,0.002256861,5.2,101.0893
31-07-2015,508.05,223.22,712.03,288.24,467.04,635.8098,515.2,884.71,338.84,151.71,183.62,2103.84,47.91,12.12,0.13,0.002256861,5.2,101.0893
07-08-2015,490.35,225.2,703.83,283.51,462.26,620.484,513.97,869.83,338.41,149.8,184.78,2077.57,44.94,13.39,0.11,0.002413038,5.1,100.9165
14-08-2015,506.05,230.44,708.57,286.35,467.79,621.1779,514.14,870.23,339.41,151.29,187.72,2091.54,43.2,12.83,0.14,0.002413038,5.1,100.9165
21-08-2015,462.29,227.68,656.35,270.68,442.53,588.7728,489.37,827.16,319.37,147.31,182.94,1970.89,41.34,28.03,0.15,0.002413038,5.1,100.9165
28-08-2015,479.16,217.79,676.62,273.04,444.84,598.4561,487.8,828.83,317.7,146.96,177.42,1988.87,40.73,26.05,0.15,0.002413038,5.1,100.9165
04-09-2015,464.18,206.51,654.58,262.96,432.56,584.4314,475.61,792.09,304.18,143.57,169.03,1921.22,46.73,27.8,0.13,8.84296E-05,5,100.633
11-09-2015,460.95,209.33,675.09,267.66,442.52,597.3258,480.52,814.29,310.27,145.2,172.26,1961.05,45.16,23.2,0.14,8.84296E-05,5,100.633
18-09-2015,462.41,214.49,671.73,263.41,439.64,599.473,484.45,820.31,305.79,143.08,176.92,1958.03,45.48,22.28,0.14,8.84296E-05,5,100.633
25-09-2015,456.85,217.14,668.18,252.82,430.98,592.9169,488.02,773,307.4,141.79,176.29,1931.34,45.57,23.62,0.14,8.84296E-05,5,100.633
02-10-2015,469.69,220.07,673.35,259.67,436.05,602.1234,491.13,789,305.57,140.29,179.18,1951.36,45,20.94,0.12,0.001276166,5,100.1563
09-10-2015,506.18,222.49,696.86,277.26,462.65,616.7897,508.1,790.98,313.03,143.71,184.56,2014.89,48.36,17.08,0.13,0.001276166,5,100.1563
16-10-2015,509.95,227.6,705.28,276.91,457.07,621.4,510.15,806.08,316.99,146.4,187.31,2033.11,46.82,15.05,0.13,0.001276166,5,100.1563
23-10-2015,504.85,226.53,737.78,282.59,474.6,631.6631,520.8,800.52,324.95,148.71,189.78,2075.15,45.16,14.46,0.13,0.001276166,5,100.1563
30-10-2015,502.11,222.13,734.33,284.64,471.16,642.3396,512.23,824.99,323.97,149.37,188.95,2079.36,44.99,15.07,0.12,0.001276166,5,100.1563
06-11-2015,514.21,214.14,747.73,284.65,476.54,645.8355,504.52,829.02,332.65,146.95,184.1,2099.2,45.98,14.33,0.10,0.004363182,5.1,99.4366
13-11-2015,483.52,214.85,713.29,278.51,465.56,616.2009,490.63,802.9,321.43,142.7,180.09,2023.04,42.7,20.08,0.12,0.004363182,5.1,99.4366
20-11-2015,489.86,219.17,743.81,285.43,480.46,644.0295,503.15,825.02,331.51,147.32,187.79,2089.17,40.62,15.47,0.12,0.004363182,5.1,99.4366
27-11-2015,496.34,215.62,738.3,285.83,477.48,645.46,510.69,831.16,330.37,146.87,188.68,2090.11,40.49,15.12,0.12,0.004363182,5.1,99.4366
04-12-2015,473.94,214.3,750.26,287.05,473.47,643.4359,515.31,827.98,332.86,148.78,187.3,2091.69,40.4,14.81,0.12,0.006387248,5,98.9471
11-12-2015,443.14,210.39,719.66,275.26,457.57,617.4662,505.11,810.22,314.99,144.95,183.3,2012.37,36.93,24.39,0.13,0.006387248,5,98.9471
18-12-2015,438.48,216.15,710.23,266.87,452.38,615.0737,507.57,815.67,314.96,146.9,185.8,2005.55,35.78,20.7,0.14,0.006387248,5,98.9471
25-12-2015,458.67,221.13,727.49,278.29,466.79,623.39,522.25,838.3,324.5,151.34,190.12,2060.99,36.26,15.74,0.37,0.006387248,5,98.9471
01-01-2016,448.44,220,721.48,273.64,463.53,621.0201,518.42,833.23,321.73,149.91,190.22,2043.94,36.99,18.21,0.36,0.012375025,4.8,99.4391
08-01-2016,417.77,219.12,670.88,252.23,434.1,584.2697,503.22,786.82,297.76,145.45,184.03,1922.03,34.65,27.01,0.27,0.012375025,4.8,99.4391
15-01-2016,409.2,220.66,656.49,241.14,424.82,567.5022,495.72,773.21,288.68,145.22,179.14,1880.33,30.59,27.02,0.36,0.012375025,4.8,99.4391
22-01-2016,417.03,222.63,672.35,242.9,424.64,581.7883,504.68,784.03,287.17,151.58,181.12,1906.9,29.19,22.34,0.36,0.012375025,4.8,99.4391
29-01-2016,434.67,230.77,686.16,244.59,436.62,588.7802,520.74,769.48,292.9,158.12,181.44,1940.24,31.81,20.2,0.38,0.012375025,4.8,99.4391
05-02-2016,420.11,236.59,649.34,256.24,435.8,556.8218,508.98,744.01,282.15,161.38,175.61,1880.05,31.26,23.38,0.34,0.008472776,4.9,98.9232
12-02-2016,416.7,230.6,645.76,251.27,431.93,553.267,513.07,743.42,275.5,159.45,168.3,1864.78,28.14,25.4,0.38,0.008472776,4.9,98.9232
19-02-2016,426.77,233.79,670.33,256.24,446.02,576.9189,520.91,760.93,282.48,161.16,175.07,1917.78,30.02,20.53,0.38,0.008472776,4.9,98.9232
26-02-2016,428.49,233.47,680.17,264.09,455.03,593.2458,523.1,776.28,286.64,163.14,179.15,1948.05,31.32,19.81,0.38,0.008472776,4.9,98.9232
04-03-2016,453.31,237.97,699.68,272.64,466.33,608.1737,532.41,777.67,299.42,166.45,186.16,1999.99,34.43,16.86,0.36,0.008916161,5,98.1635
11-03-2016,461.9,243.03,707.57,278.48,468.56,611.6383,535.75,790.58,302.39,168.47,189.86,2022.19,37.69,16.5,0.36,0.008916161,5,98.1635
18-03-2016,473.35,247.23,724.05,285.21,484.54,620.7546,540.05,774.47,306.9,169.88,193.86,2049.58,38.32,14.02,0.36,0.008916161,5,98.1635
25-03-2016,461.84,248.58,723.78,280.51,479.95,616.1461,536.28,779.28,301.16,170.8,191.57,2035.94,39.45,14.74,0.37,0.008916161,5,98.1635
01-04-2016,456,252.91,743.45,283.74,484.44,631.6065,550.37,793.79,306.18,172.21,197.56,2072.78,36.82,13.1,0.37,0.011726258,5.1,98.4775
08-04-2016,466.03,247.92,729.2,280.54,477.22,618.5919,547.57,800.89,297.29,168.2,196.93,2047.6,36.72,15.36,0.35,0.011726258,5.1,98.4775
15-04-2016,475.25,248.4,737.78,289.36,487.08,631.2797,543.27,809.71,309.04,167.32,196.61,2080.73,41.23,13.62,0.37,0.011726258,5.1,98.4775
22-04-2016,499.96,240.37,722.7,296.62,490.15,630.8666,531.71,830.88,317.65,165.25,193.61,2091.58,41.86,13.22,0.37,0.011726258,5.1,98.4775
29-04-2016,502.42,245.76,696.81,295.62,487.65,628.7649,535.63,806.34,313.64,167.13,192.65,2065.3,44.3,15.7,0.37,0.011726258,5.1,98.4775
06-05-2016,487.59,247.7,697.55,289.67,482.44,629.1285,544.94,799.45,311.33,167.13,200.03,2057.14,44.22,14.72,0.34,0.010784765,4.8,98.2549
13-05-2016,485.15,249.86,697.27,288.04,477.34,620.3269,544.92,798.63,307.92,167.09,196.54,2046.61,45.44,15.04,0.37,0.010784765,4.8,98.2549
20-05-2016,492.5,244,707.2,289.96,476.6,616.5876,533.6,803.65,312.26,163.6,191.81,2052.32,47.99,15.2,0.37,0.010784765,4.8,98.2549
27-05-2016,499.38,246.77,732.65,295.58,483.85,629.4374,541.75,821.2,320.43,166.24,195.32,2099.06,48.72,13.12,0.37,0.010784765,4.8,98.2549
03-06-2016,494.31,252.91,727.66,298.56,484.39,627.5794,547.32,833.58,316.29,167.18,196.24,2099.13,49,13.47,0.36,0.010792865,4.9,98.7315
10-06-2016,501.15,255.09,725.36,299.21,488.45,621.9739,552.86,827.01,311.39,171.84,196.38,2096.07,50.18,17.03,0.37,0.010792865,4.9,98.7315
17-06-2016,500.82,256.81,711.22,296.73,484.27,619.5118,548.77,809.83,305.37,174.23,197.93,2071.22,47.89,19.41,0.37,0.010792865,4.9,98.7315
24-06-2016,497.72,256.12,696.41,289.15,472.67,605.6918,544.56,802.2,297.92,176.6,197.51,2037.41,48.71,25.76,0.38,0.010792865,4.9,98.7315
01-07-2016,514.79,266.56,713.96,290.79,489.3,625.9485,563.26,834.22,306.76,183.85,206.62,2102.95,48.17,14.77,0.40,0.008683633,4.8,98.8452
08-07-2016,509.01,266.87,726.32,294.27,497.86,640.1542,571.15,850.85,309.07,181.81,208.94,2129.9,46.17,13.2,0.39,0.008683633,4.8,98.8452
15-07-2016,519.62,264.07,742.04,305.77,510.58,643.3049,571.61,856.25,317.02,183,209.79,2161.74,45.6,12.67,0.40,0.008683633,4.8,98.8452
22-07-2016,512.82,267.92,757.01,304.93,506.49,648.134,568.3,866.91,319.3,183.78,212.74,2175.03,44.44,12.02,0.40,0.008683633,4.8,98.8452
29-07-2016,502.23,264.75,768.74,305.29,503.83,647.8101,560.03,869.78,318.9,182.67,212.64,2173.6,41.83,11.87,0.40,0.008683633,4.8,98.8452
05-08-2016,501.92,257.65,781.24,305.55,505.83,647.3136,559.42,869.5,323.41,179.35,208.55,2182.87,40.82,11.39,0.36,0.010553159,4.9,98.7427
12-08-2016,508.16,257.47,782.08,302.87,506.99,650.8685,563.36,864.03,321.42,179.68,207.9,2184.05,43.11,11.55,0.40,0.010553159,4.9,98.7427
19-08-2016,518.15,254.14,783.36,306.72,510.37,646.3061,561.86,858.23,323.05,172.78,203.74,2183.87,47.16,11.34,0.40,0.010553159,4.9,98.7427
26-08-2016,511.22,248.36,783.65,305,506.87,641.8618,555.33,842.77,324.21,171.58,202.76,2169.04,47.05,13.65,0.40,0.010553159,4.9,98.7427
02-09-2016,508.35,250.52,788.55,307.89,508.64,640.7079,560.25,837.98,330.55,173.2,205.76,2179.98,45.11,11.98,0.39,0.015486446,5,98.6552
09-09-2016,511.68,244.4,768.76,296.85,493.25,621.1141,538.55,824.4,323.25,168.88,197.79,2127.81,45.96,17.5,0.40,0.015486446,5,98.6552
16-09-2016,496.79,250.32,792.05,293.91,490.79,624.0702,542.31,834.41,319.18,169.74,196.22,2139.16,44.34,15.37,0.40,0.015486446,5,98.6552
23-09-2016,497.27,258.75,795.35,297.33,499.77,633.0946,547.94,845.97,321.82,173,204.56,2164.69,44.59,12.29,0.40,0.015486446,5,98.6552
30-09-2016,520.35,248.79,801.72,299.87,504.87,635.9608,546.54,833.79,320.82,170.58,200.81,2168.27,46.55,13.29,0.40,0.015486446,5,98.6552
07-10-2016,520.28,239.31,800.8,294.22,497.63,633.5958,537.03,831.56,325.7,164.03,190.26,2153.74,49.48,13.48,0.35,0.01685925,4.9,98.7237
14-10-2016,514.27,242.5,796.07,290.71,494.52,626.3883,537.26,804.38,322.37,165.11,192.54,2132.98,50.29,16.12,0.40,0.01685925,4.9,98.7237
21-10-2016,516.84,243.85,801.93,295.3,492.59,632.1794,534.92,805.46,326.2,158.84,193.58,2141.16,50.56,13.34,0.41,0.01685925,4.9,98.7237
28-10-2016,510.77,245.95,800.66,293.05,493.49,619.6505,540.13,783.1,328.09,157.87,187,2126.41,49.36,16.19,0.41,0.01685925,4.9,98.7237
04-11-2016,499.68,243.19,777.71,291.16,487.91,608.9319,529.04,769.12,322.84,154.25,183.45,2085.18,45.51,22.51,0.40,0.016843335,4.7,98.3443
11-11-2016,511.21,233.27,788.69,301.58,526.73,633.2136,517.8,813.91,359.43,154.1,180.92,2164.45,44.61,14.17,0.41,0.016843335,4.7,98.3443
18-11-2016,521.02,233.79,796.32,302.39,528.21,644.0388,517.06,803.93,367.48,158.76,181.5,2181.9,45.15,12.85,0.41,0.016843335,4.7,98.3443
25-11-2016,532.69,238.15,804.58,310.51,540.24,658.55,524.48,801.37,371.95,166.1,183.76,2213.35,47.25,12.34,0.41,0.016843335,4.7,98.3443
02-12-2016,546.74,235.9,781.07,312.64,540.16,645.4746,516.93,788.57,375.15,163.3,182.49,2191.95,48.63,14.12,0.40,0.020507989,4.7,99.0406
09-12-2016,558.71,241.75,814.17,322.05,550.37,667.7158,531.43,793.7,393.24,169.57,189.25,2259.53,50.97,11.75,0.41,0.020507989,4.7,99.0406
16-12-2016,563.18,246.22,815.63,317.14,541.54,658.8221,536.06,805.54,388.73,173.41,188.7,2258.07,51.91,12.2,0.41,0.020507989,4.7,99.0406
23-12-2016,561.56,247.32,819.84,316.19,545.02,656.7265,535.33,803.78,392.04,177.57,188.03,2263.79,51.95,11.44,0.66,0.020507989,4.7,99.0406
30-12-2016,554.5,246.83,807.95,312.16,538.07,647.8203,531.79,796.91,386.53,176.61,190.23,2238.83,53.6,14.04,0.66,0.020507989,4.7,99.0406
06-01-2017,557.57,247.96,827.6,317.88,545.48,662.9131,535.28,820.25,391.15,174.57,194.31,2276.98,53.34,11.32,0.60,0.025103933,4.7,98.8158
13-01-2017,546.96,246.32,834.02,319.43,546.27,668.4147,529.18,819.5,390.63,172.67,189.94,2274.64,52.07,11.23,0.66,0.025103933,4.7,98.8158
20-01-2017,547.41,246.97,835.97,321,547,667.9622,539.42,807.33,384.22,174.03,191.27,2271.31,51.82,11.54,0.66,0.025103933,4.7,98.8158
27-01-2017,544.42,245.75,855.21,332.04,554.79,677.3403,537.31,806.11,392.44,171,189.43,2294.69,52.74,10.58,0.66,0.025103933,4.7,98.8158
03-02-2017,538.04,248.14,855.35,327.2,547.42,672.4971,543.55,825.74,393.13,167.75,191.23,2297.42,53.33,10.97,0.65,0.028103617,4.6,98.4356
10-02-2017,534.42,249.94,865.88,327.36,556.15,681.9741,549.65,829.52,394.13,168.24,193.13,2316.1,52.88,10.85,0.66,0.028103617,4.6,98.4356
17-02-2017,523.3,250.68,881.48,328.18,565.73,689.0822,559.01,850.54,405.77,168.65,193.85,2351.16,53.22,11.49,0.66,0.028103617,4.6,98.4356
24-02-2017,516.53,260.67,888.27,329.22,565.07,691.4286,567.63,863.34,405.25,172.62,198.01,2367.34,54.03,11.47,0.66,0.028103617,4.6,98.4356
03-03-2017,523.98,260.03,892.74,330.17,568.13,691.63,565.64,875.04,413.42,170.67,196.43,2383.12,53.56,10.96,0.65,0.024411962,4.4,99.0492
10-03-2017,510.15,257,897.57,326.37,563.67,689.8243,564.66,876.38,410.72,170.17,189.31,2372.6,50.5,11.66,0.66,0.024411962,4.4,99.0492
17-03-2017,511.82,260.24,904.38,329.38,564.64,695.8159,566.53,869.94,406.86,172.3,192.5,2378.25,48.03,11.28,0.66,0.024411962,4.4,99.0492
24-03-2017,502.92,263.53,896.61,324.4,554.62,688.8203,562.48,858.59,391.36,169.01,193.89,2343.98,47.28,12.96,0.91,0.024411962,4.4,99.0492
31-03-2017,514.01,260.25,906.21,328.73,559.63,700.239,561.79,859.75,394.58,167.68,195.41,2362.72,49.14,12.37,0.91,0.024411962,4.4,99.0492
07-04-2017,517.13,260.69,900.93,329.74,560.03,694.5152,562.47,859.9,390.72,165.83,196.65,2355.54,51.26,12.87,0.87,0.021762235,4.4,100.0416
14-04-2017,509.4,262.15,888.68,321.77,550.91,689.2954,563.79,854.9,380.38,165.32,198.08,2328.95,53.19,15.96,0.91,0.021762235,4.4,100.0416
21-04-2017,498.53,262.52,904.64,327.37,562.08,702.34,564.69,851.57,384.67,162.73,199.44,2348.69,51.09,14.63,0.91,0.021762235,4.4,100.0416
28-04-2017,498.95,262.16,928.33,333.17,569.18,716.7304,566.54,872.26,390.76,160.33,195.37,2384.2,49.12,10.82,0.91,0.021762235,4.4,100.0416
05-05-2017,495.45,262.36,940.98,335.48,574.28,717.4967,567.04,877.59,395.46,158.45,195.88,2399.29,47.21,10.57,0.88,0.018563432,4.4,100.128
12-05-2017,497.35,261.68,951.57,329.84,567.56,715.1556,564.06,869.16,390.45,157.44,193.42,2390.9,47.04,10.4,0.91,0.018563432,4.4,100.128
19-05-2017,498.15,263.02,944.86,328.42,566.2,709.5657,567.65,865.83,386.54,156.41,195.79,2381.73,49.24,12.04,0.91,0.018563432,4.4,100.128
26-05-2017,487.49,269.54,966.77,331.59,575.69,721.9126,580.26,875.05,391.38,155.99,197.16,2415.82,50.21,9.81,0.91,0.018563432,4.4,100.128
02-06-2017,476.67,274.03,979.69,337.11,582.73,732.9617,587.79,893.13,388.41,159.62,198.67,2439.07,48.48,9.75,0.90,0.016405658,4.3,100.337
09-06-2017,486.49,270.66,957.79,341.93,579.87,718.106,581.46,894.13,402.33,159.93,198.07,2431.77,46.57,10.7,0.91,0.016405658,4.3,100.337
16-06-2017,488.95,274.95,946.68,339.25,589.36,717.7643,578.04,898.6,403.58,160.06,200.75,2433.15,45.3,10.38,0.91,0.016405658,4.3,100.337
23-06-2017,474.83,270.14,968.18,338.12,583.04,713.3165,572.93,931.36,396.69,155.71,201.05,2438.3,43.09,10.02,1.16,0.016405658,4.3,100.337
30-06-2017,477.91,263.77,940.28,337.42,582.92,714.0551,566.83,916.93,409.59,154.03,199.01,2423.41,44.63,11.18,1.16,0.016405658,4.3,100.337
07-07-2017,471.95,261.32,945.57,339.41,586.76,709.4928,562.39,916.54,415.6,150.68,196,2425.18,44.96,11.19,1.12,0.017251074,4.3,100.0865
14-07-2017,481.78,263.52,981.08,346.31,593.52,717.5261,564.15,925.82,412.9,149.14,198.92,2459.27,45.51,9.51,1.16,0.017251074,4.3,100.0865
21-07-2017,479.45,270.35,991.97,346.24,587.51,724.9587,567.44,936.04,411.73,150.66,200.42,2472.54,46.41,9.36,1.16,0.017251074,4.3,100.0865
28-07-2017,488.44,269.03,985.67,344.73,583.81,727.1148,569.53,924.28,413.61,161.19,201.48,2472.1,48.27,10.29,1.16,0.017251074,4.3,100.0865
04-08-2017,483.44,272.98,989.57,342.01,588.4,724.3264,566.14,918.6,420.88,161.07,201.11,2476.83,49.52,10.03,1.15,0.019281216,4.4,99.6323
11-08-2017,469.55,272,979.93,334.78,578.9,714.6573,566.56,908,409.51,158.89,197.23,2441.32,49.08,15.51,1.16,0.019281216,4.4,99.6323
18-08-2017,457.09,275.43,980.24,336.2,572.31,701.6769,566.82,900.71,407.63,155.98,197.53,2425.55,47.52,14.26,1.16,0.019281216,4.4,99.6323
25-08-2017,461.78,278.22,989.79,340.5,574.27,704.3788,561.3,910.4,410.64,159.06,202,2443.05,47.68,11.28,1.16,0.019281216,4.4,99.6323
01-09-2017,465.36,276.45,1011.68,346.85,582.9,715.3936,564.14,937.49,410.24,156.93,202.82,2476.55,46.68,10.13,1.16,0.021805652,4.3,99.7482
08-09-2017,471.43,279.03,1000.91,343.03,579.53,707.7716,564.63,951.83,398.58,149.85,204.41,2461.43,48.58,12.12,1.15,0.021805652,4.3,99.7482
15-09-2017,487.76,277.9,1014.93,351.43,591.55,714.2186,568.86,955.98,411.81,155.68,204.43,2500.23,49.07,10.17,1.16,0.021805652,4.3,99.7482
22-09-2017,497.41,270.25,1008.16,354.87,603.11,713.1904,555.71,944.95,422.7,161.59,198.64,2502.22,50.12,9.59,1.16,0.021805652,4.3,99.7482
29-09-2017,506.72,268.97,1018.15,356.15,604.38,717.4718,555.39,946.31,429.08,162.37,199.2,2519.36,51.77,9.51,1.16,0.021805652,4.3,99.7482
06-10-2017,503.79,270.89,1033.46,362.96,612.37,730.3655,553.77,959.6,437.25,160.56,200.18,2549.33,50.23,9.65,1.12,0.020207578,4.2,100.9893
13-10-2017,504.51,274.48,1047.08,365.6,612.01,725.8496,562.1,953.06,433.5,153.11,203.72,2553.17,50.77,9.61,1.16,0.020207578,4.2,100.9893
